2018-12-12 10:31:58 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:32:03 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:32:08 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:32:13 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:32:18 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:32:23 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:32:28 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:32:34 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:32:39 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:32:44 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:32:49 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:32:54 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:32:59 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:33:04 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:33:09 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:33:15 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:33:20 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:33:25 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:33:30 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:33:35 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:33:40 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:33:45 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:33:50 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:33:52 UpdateTip: new best=43a7a3432587d4c85001bfd83df9d0e9038ca8101d4eb8474a16eff1e8a827bc  height=90456  log2_work=61.997812  tx=289455  date=2018-12-12 10:06:26 progress=0.999868  cache=111
2018-12-12 10:33:52 ProcessNewBlock : ACCEPTED in 39 milliseconds with size=18021
2018-12-12 10:33:52 UpdateTip: new best=0a9629e486b0c5f1bccd6cea1645ae92a9d3a7876c23df24877ba41180e53852  height=90457  log2_work=61.997823  tx=289459  date=2018-12-12 10:07:28 progress=0.999873  cache=118
2018-12-12 10:33:52 ProcessNewBlock : ACCEPTED in 8 milliseconds with size=877
2018-12-12 10:33:55 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:34:01 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:34:06 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:34:11 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:34:16 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:34:21 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:34:27 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:34:32 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:34:34 UpdateTip: new best=3dc46031fc0cdc37b1ada6ea854dcbf2d8f06836312e543d9b2b8bcf6ae461c4  height=90458  log2_work=61.997835  tx=289461  date=2018-12-12 10:08:15 progress=0.999874  cache=121
2018-12-12 10:34:34 ProcessNewBlock : ACCEPTED in 13 milliseconds with size=529
2018-12-12 10:34:37 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:34:42 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:34:48 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:34:53 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:34:58 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:35:03 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:35:09 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:35:14 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:35:19 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:35:24 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:35:30 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:35:35 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:35:40 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:35:45 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:35:50 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:35:55 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:36:00 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:36:05 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:36:10 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:36:15 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:36:20 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:36:25 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:36:31 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:36:36 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:36:41 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:36:46 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:36:52 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:36:57 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:37:02 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:37:07 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:37:10 ResendWalletTransactions()
2018-12-12 10:37:12 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:37:18 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:37:23 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:37:28 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:37:33 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:37:38 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:37:44 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:37:49 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:37:54 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:37:59 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:38:04 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:38:09 UpdateTip: new best=b45460330d324f60ac2980a3138182b875f8a3fd1b88b81bafbc14f7e0c2406d  height=90459  log2_work=61.997848  tx=289467  date=2018-12-12 10:11:01 progress=0.999870  cache=143
2018-12-12 10:38:09 ProcessNewBlock : ACCEPTED in 169 milliseconds with size=33703
2018-12-12 10:38:09 UpdateTip: new best=828a7c93c2893a9389256e347b96626082bd3645e8596bf50f253c44ab213859  height=90460  log2_work=61.99786  tx=289469  date=2018-12-12 10:10:58 progress=0.999870  cache=145
2018-12-12 10:38:09 ProcessNewBlock : ACCEPTED in 20 milliseconds with size=529
2018-12-12 10:38:10 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:38:15 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:38:20 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:38:25 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:38:30 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:38:35 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:38:40 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:38:45 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:38:50 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:38:56 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:39:01 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:39:06 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:39:11 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:39:16 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:39:21 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:39:26 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:39:31 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:39:37 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:39:42 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:39:47 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:39:52 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:39:57 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:40:02 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:40:07 UpdateTip: new best=4203fdf2dd87eae0ac5522be998af2e1f60d1e7aea63227620172bf1090f1ff1  height=90461  log2_work=61.997872  tx=289473  date=2018-12-12 10:12:22 progress=0.999867  cache=151
2018-12-12 10:40:07 ProcessNewBlock : ACCEPTED in 16 milliseconds with size=3192
2018-12-12 10:40:07 UpdateTip: new best=4628a5c407391eac91faebacc8cabb8d38c8c2d5f7f9df4624c45019cfb4e44a  height=90462  log2_work=61.997885  tx=289475  date=2018-12-12 10:13:40 progress=0.999873  cache=154
2018-12-12 10:40:07 ProcessNewBlock : ACCEPTED in 9 milliseconds with size=529
2018-12-12 10:40:07 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:40:12 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:40:17 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:40:23 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:40:28 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:40:33 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:40:38 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:40:43 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:40:48 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:40:53 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:40:59 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:41:04 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:41:09 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:41:14 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:41:19 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:41:24 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:41:29 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:41:35 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:41:40 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:41:45 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:41:50 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:41:55 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:42:00 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:42:06 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:42:11 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:42:16 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:42:21 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:42:26 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:42:31 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:42:36 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:42:42 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:42:47 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:42:52 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:42:57 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:43:02 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:43:07 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:43:13 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:43:18 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:43:23 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:43:28 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:43:33 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:43:38 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:43:39 ERROR: CheckInputs() : tried to spend coinbase at depth 105, coinstake=1
2018-12-12 10:43:39 ERROR: AcceptToMemoryPool: : ConnectInputs failed 541fc623ac704825df5ff280bf8e609aacb9246adc50df4f1ab33739974fead0
2018-12-12 10:43:43 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:43:48 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:43:53 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:43:58 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:44:04 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:44:09 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:44:14 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:44:19 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:44:24 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:44:29 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:44:35 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:44:40 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:44:45 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:44:50 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:44:55 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:45:01 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:45:06 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:45:11 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:45:16 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:45:21 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:45:26 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:45:31 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:45:36 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:45:42 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:45:47 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:45:52 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:45:57 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:46:02 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:46:03 UpdateTip: new best=ad22d70330fde508b3b1a2fe77c92d7392bea623c8bb1972b343443e92c4c499  height=90463  log2_work=61.997898  tx=289483  date=2018-12-12 10:23:05 progress=0.999890  cache=181
2018-12-12 10:46:03 ProcessNewBlock : ACCEPTED in 18 milliseconds with size=3766
2018-12-12 10:46:07 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:46:13 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:46:18 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:46:20 UpdateTip: new best=6e8897a4e37c895d4a22ee7b61510f7c5c90d1367675ad382885ebce1622de43  height=90464  log2_work=61.997907  tx=289485  date=2018-12-12 10:23:42 progress=0.999891  cache=184
2018-12-12 10:46:20 ProcessNewBlock : ACCEPTED in 6 milliseconds with size=495
2018-12-12 10:46:23 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:46:28 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:46:33 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:46:38 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:46:43 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:46:48 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:46:53 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:46:59 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:47:04 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:47:09 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:47:14 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:47:19 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:47:25 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:47:30 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:47:33 UpdateTip: new best=eb08a1325fe9e9650f97f87828f967755ac8da99c9dd2f60ded4772c043c49c7  height=90465  log2_work=61.997917  tx=289488  date=2018-12-12 10:24:42 progress=0.999890  cache=188
2018-12-12 10:47:33 ProcessNewBlock : ACCEPTED in 16 milliseconds with size=1811
2018-12-12 10:47:33 UpdateTip: new best=5288ff0f9ba53aeb08f72d580327b2539edbe0dfd0dd93f31c9d627c6b59cfd3  height=90466  log2_work=61.997927  tx=289490  date=2018-12-12 10:25:04 progress=0.999892  cache=191
2018-12-12 10:47:33 ProcessNewBlock : ACCEPTED in 15 milliseconds with size=496
2018-12-12 10:47:35 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:47:40 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:47:45 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:47:51 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:47:56 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:47:57 ResendWalletTransactions()
2018-12-12 10:48:01 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:48:06 Removing old transaction lock e5bf10e0d2e7c0209f7335553feac2fa94e6f9725ff3c090314bb7f509a01ac8
2018-12-12 10:48:06 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:48:12 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:48:17 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:48:22 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:48:27 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:48:32 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:48:37 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:48:42 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:48:48 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:48:53 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:48:58 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:49:03 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:49:08 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:49:13 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:49:19 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:49:24 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:49:29 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:49:34 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:49:39 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:49:44 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:49:49 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:49:55 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:50:00 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:50:05 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:50:10 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:50:15 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:50:21 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:50:26 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:50:31 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:50:36 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:50:42 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:50:47 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:50:52 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:50:57 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:51:03 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:51:08 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:51:13 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:51:18 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:51:23 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:51:29 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:51:34 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:51:39 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:51:44 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:51:49 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:51:54 UpdateTip: new best=780ed0e406bea0befaf19d1e0fb238e6ea995c8341b25bc49a24f83921b33d74  height=90467  log2_work=61.997937  tx=289496  date=2018-12-12 10:27:22 progress=0.999882  cache=198
2018-12-12 10:51:54 ProcessNewBlock : ACCEPTED in 7 milliseconds with size=1850
2018-12-12 10:51:55 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:52:00 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:52:05 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:52:10 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:52:15 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:52:20 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:52:26 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:52:31 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:52:36 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:52:41 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:52:47 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:52:52 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:52:57 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:53:02 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:53:07 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:53:12 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:53:17 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:53:22 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:53:28 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:53:33 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:53:38 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:53:43 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:53:48 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:53:53 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:53:58 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:54:03 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:54:08 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:54:14 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:54:19 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:54:24 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:54:29 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:54:32 UpdateTip: new best=516acb71377255c0a7925ae4756df9016940aaecbd50a30f0098018194e62643  height=90468  log2_work=61.997947  tx=289499  date=2018-12-12 10:29:58 progress=0.999882  cache=202
2018-12-12 10:54:32 ProcessNewBlock : ACCEPTED in 13 milliseconds with size=755
2018-12-12 10:54:34 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:54:40 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:54:45 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:54:50 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:54:55 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:55:00 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:55:06 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
2018-12-12 10:55:11 Miner: ProofOfStake is true, but wallet is not synces, locked, etc...
